id,name,pagerank,repo_url,computed
523684,zope.component,2.1291614360979616,https://github.com/zopefoundation/zope.component,False
141190,numba,2.1274744907859717,,False
138546,mypy,2.1252485600247564,,False
37776,dateparser,2.1157934517395915,https://github.com/scrapinghub/dateparser,False
386508,Flask-Cors,2.1144446833457744,https://github.com/corydolphin/flask-cors,False
26498,cleo,2.11221685948658,https://github.com/sdispater/cleo,False
495109,python-gitlab,2.1080377412465165,https://github.com/python-gitlab/python-gitlab,False
141352,oauth2,2.101747850587708,https://github.com/joestump/python-oauth2,False
151451,pyaes,2.0967515998416277,https://github.com/ricmoo/pyaes,False
670,PyPDF2,2.095552727734321,https://github.com/mstamy2/PyPDF2,False
12802,alembic,2.0939948729893576,https://github.com/sqlalchemy/alembic,False
582331,discord.py,2.0907294384902344,https://github.com/Rapptz/discord.py,False
12777,alabaster,2.0827932297447798,https://github.com/bitprophet/alabaster,False
1186451,logzero,2.077859784581233,https://github.com/metachris/logzero,False
102890,humanize,2.0537851102679925,https://github.com/jmoiron/humanize,False
1254066,opencensus,2.041501731425524,https://github.com/census-instrumentation/opencensus-python,False
86185,funcy,2.0277919622029006,https://github.com/Suor/funcy,False
138831,natsort,2.026333075945637,https://github.com/SethMMorton/natsort,False
26530,cliff,2.0150643236744594,,False
388262,oslo.config,2.015049811357508,,False
524401,sklearn,1.9990799831432011,,False
728779,python-mimeparse,1.9919779300651936,https://github.com/dbtsai/python-mimeparse,False
161513,PyNaCl,1.9900780182419937,https://github.com/pyca/pynacl,False
159250,PyHamcrest,1.9772024179307703,https://github.com/hamcrest/PyHamcrest,False
145812,PasteDeploy,1.9735452661987052,,False
28495,tldextract,1.960692768014269,https://github.com/john-kurkowski/tldextract,False
9379,qrcode,1.9591996716058933,https://github.com/lincolnloop/python-qrcode,False
138291,munch,1.9453403527637665,https://github.com/Infinidat/munch,False
1528595,black,1.9348464508133476,https://github.com/psf/black,False
4123,PySocks,1.9329290292074623,https://github.com/Anorov/PySocks,False
527213,mysql-connector-python,1.9302554602734745,,False
18653,spacy,1.9185865100705997,,False
